"fecha","cantidad","material","Tipo_Producto","segmento_producto","supergrupo_producto","grupo_producto","subgrupo_producto"
"2023-04-23","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-04-26","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-04-28","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-04-30","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-05","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-06","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-07","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-12","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-14","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-15","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-16","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-18","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-20","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-22","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-24","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-05-26","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-03","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-04","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-07","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-08","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-10","5.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-11","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-12","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-16","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-17","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-19","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-20","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-21","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-22","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-23","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-24","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-25","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-26","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-27","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-28","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-29","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-06-30","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-01","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-02","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-03","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-04","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-05","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-06","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-07","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-08","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-09","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-10","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-12","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-13","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-15","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-16","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-18","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-19","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-20","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-21","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-22","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-23","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-27","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-29","5.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-30","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-07-31","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-01","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-04","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-06","5.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-07","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-08","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-11","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-12","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-13","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-14","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-15","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-16","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-17","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-18","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-19","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-20","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-26","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-27","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-28","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-29","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-30","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-08-31","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-09-02","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-09-03","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-09-04","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-09-07","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-09-09","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-01","9.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-02","24.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-04","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-05","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-08","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-09","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-10","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-11","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-12","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-15","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-16","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-18","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-19","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-22","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-11-26","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-02","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-03","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-09","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-11","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-21","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-22","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-23","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-27","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-28","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2023-12-30","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-01-05","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-01-07","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-01-08","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-01-09","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-01-10","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-01-21","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-01-22","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-01-30","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-02-02","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-02-16","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-02-23","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-01","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-02","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-03","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-04","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-07","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-08","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-10","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-11","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-12","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-15","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-16","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-17","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-21","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-22","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-25","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-26","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-03-27","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-04-05","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-04-09","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-04-14","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-04-21","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-05-11","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-05-16","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-05-22","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-05-25","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-01","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-03","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-04","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-06","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-07","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-08","6.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-09","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-10","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-12","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-15","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-16","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-17","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-18","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-20","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-21","8.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-22","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-23","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-24","5.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-26","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-27","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-29","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-06-30","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-01","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-04","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-05","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-06","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-07","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-08","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-10","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-12","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-13","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-14","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-15","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-17","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-19","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-20","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-21","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-22","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-24","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-27","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-28","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-30","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-07-31","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-03","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-04","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-06","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-07","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-09","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-10","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-15","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-18","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-26","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-08-31","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-09-01","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-09-02","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-09-08","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-09-15","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-09-19","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-09-22","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-09-23","3.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-09-24","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-09-28","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-04","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-05","4.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-10","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-11","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-12","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-13","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-14","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-18","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-20","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-24","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-26","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-27","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-10-28","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-11-05","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-11-09","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-11-10","1.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-11-11","8.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
"2024-11-13","2.00","20000337001","LILI PINK","JUVENIL","INTERIOR JUVENIL","PANTY PAQX3","ALGODON"
